Image Name,Focus Score (Daugman),Defocus Metric,Occlusion Percentage,Occlusion Score,Pixel Ratio,Estimated Pixels,Occluded Pixels,Pixel Count Score,Sharpness,Focus Score,Motion Blur Angle,Motion Blur Strength,Motion Blur Metric,Blur Score,Off-Angle Metric,Usable Area,Gray Level Spread,Iris Size,Dilation Metric,Dilation Score,Interlacing Score,Illumination Score,Lighting Score,Quality Score 1,Quality Score 2
C508_S2_I14.tiff,24.98,1288504.0,100.03,0.83,0.83,17235.0,3486.0,20721.0,16.78,0.71,135.0,280.0,272706.48,7.5,3.52,76.61,5.18,91.23,48.36,0.99,53.39,0.17,88.81,0.65,0.75
C323_S2_I5.tiff,9.19,922854.0,81.39,0.96,0.84,3954.0,736.0,4690.0,15.21,0.21,135.0,287.0,292419.81,19.5,4.88,71.24,6.54,38.94,53.63,1.0,54.8,0.04,130.63,0.65,0.66
C135_S1_I2.tiff,5.66,723912.0,100.04,0.96,0.96,4746.0,222.0,4968.0,12.07,0.22,135.0,290.0,266128.98,13.5,13.23,95.85,5.57,44.43,20.38,1.0,52.38,0.04,35.17,0.65,0.7
C423_S1_I3.tiff,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C511_S1_I3.tiff,5.21,441918.0,100.06,0.97,0.84,2811.0,521.0,3332.0,12.36,0.15,45.0,296.0,229608.36,13.5,10.39,86.5,5.39,38.54,36.74,0.99,53.53,0.03,19.85,0.64,0.66
C111_S1_I4.tiff,6.82,1043237.0,100.02,0.95,0.94,5131.0,350.0,5481.0,13.67,0.35,45.0,277.0,249837.41,7.5,13.1,94.37,5.71,46.33,23.73,1.0,52.9,0.05,54.52,0.64,0.68
C522_S2_I7.tiff,18.72,498049.0,100.04,0.94,0.75,5514.0,1853.0,7367.0,14.78,0.69,135.0,286.0,252298.84,10.5,3.06,65.39,5.13,53.01,58.83,0.99,53.91,0.06,30.54,0.65,0.72
C17_S2_I6.tiff,16.24,1892197.0,99.32,0.93,0.49,3869.0,4096.0,7965.0,14.7,0.22,135.0,288.0,263538.64,10.5,6.31,43.22,6.71,57.71,75.35,0.99,55.19,0.07,194.66,0.64,0.67
C387_S2_I4.tiff,13.32,1425556.0,100.05,0.95,0.92,5234.0,442.0,5676.0,14.68,0.09,135.0,296.0,267466.47,7.5,23.05,93.16,6.35,46.44,26.16,1.0,52.58,0.05,139.51,0.64,0.66
C436_S1_I9.tiff,20.3,2096947.0,100.05,0.93,0.8,7002.0,1771.0,8773.0,17.22,0.54,45.0,287.0,283135.45,7.5,2.63,60.26,6.03,55.67,63.04,1.0,56.53,0.07,149.34,0.63,0.74
C297_S1_I15.tiff,38.79,1510226.0,100.02,0.84,0.78,14532.0,4140.0,18672.0,17.9,0.53,45.0,284.0,279207.51,7.5,2.74,73.36,5.39,85.94,51.62,0.99,53.42,0.16,105.97,0.64,0.85
C230_S1_I12.tiff,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C247_S2_I8.tiff,7.32,882894.0,100.04,0.94,0.86,6662.0,1095.0,7757.0,13.3,0.28,135.0,294.0,261505.4,7.5,6.33,86.46,5.27,54.4,36.79,0.99,52.96,0.06,42.64,0.64,0.73
C156_S1_I10.tiff,26.49,1366247.0,100.08,0.89,0.7,9190.0,3888.0,13078.0,17.69,0.41,135.0,285.0,272705.26,7.5,2.79,66.53,5.6,74.16,57.86,0.99,53.39,0.11,93.24,0.64,0.75
C141_S1_I8.tiff,17.81,1180663.0,100.0,0.96,0.87,4443.0,639.0,5082.0,14.83,0.15,45.0,287.0,292656.77,13.5,16.69,89.92,5.81,50.43,31.76,1.0,54.85,0.04,53.64,0.65,0.73
C331_S2_I10.tiff,15.12,2078211.0,100.07,0.91,0.82,8463.0,1835.0,10298.0,15.97,0.29,135.0,287.0,278927.13,7.5,6.63,82.91,5.85,65.13,41.34,1.0,53.34,0.09,133.08,0.64,0.77
C331_S2_I2.tiff,4.52,780772.0,100.05,0.97,0.74,3074.0,1076.0,4150.0,12.02,0.16,45.0,277.0,225060.85,10.5,6.12,63.12,5.59,39.16,60.73,0.99,52.01,0.03,36.04,0.64,0.67
C390_S2_I7.tiff,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C412_S1_I15.tiff,29.23,2287037.0,100.05,0.86,0.93,15785.0,1145.0,16930.0,18.01,0.71,135.0,279.0,298550.79,10.5,11.45,93.02,5.61,78.81,26.42,1.0,54.61,0.14,111.36,0.66,0.71
C387_S2_I13.tiff,50.89,5152531.0,100.05,0.82,0.92,19257.0,1774.0,21031.0,23.1,0.37,45.0,283.0,319576.17,7.5,11.98,92.71,6.68,89.36,27.01,1.0,55.84,0.18,682.82,0.64,0.7
C489_S1_I9.tiff,4.41,1044253.0,100.04,0.94,0.85,6216.0,1093.0,7309.0,12.32,0.21,45.0,274.0,245038.4,10.5,7.01,89.36,5.51,58.67,32.62,0.99,52.93,0.06,45.75,0.65,0.69
C451_S1_I10.tiff,10.18,940470.0,100.03,0.89,0.64,8496.0,4680.0,13176.0,15.57,0.51,135.0,279.0,283660.47,13.5,4.69,59.0,5.4,70.5,64.03,0.99,56.68,0.11,58.18,0.64,0.76
C154_S1_I15.tiff,8.28,4118636.0,100.13,0.83,0.67,13668.0,6607.0,20275.0,14.73,0.14,135.0,294.0,288834.75,10.5,3.71,60.75,6.58,101.83,62.65,0.99,54.15,0.17,419.15,0.64,0.72
C256_S1_I7.tiff,12.11,1684246.0,100.01,0.94,0.91,6850.0,713.0,7563.0,14.29,0.2,135.0,272.0,279559.61,7.5,5.91,93.06,6.08,60.12,26.34,1.0,54.94,0.06,126.35,0.64,0.7
C214_S1_I9.tiff,76.81,1562743.0,100.08,0.94,0.91,6551.0,629.0,7180.0,28.15,0.92,135.0,282.0,309496.16,13.5,17.94,87.91,5.86,54.14,34.77,1.0,57.28,0.06,91.47,0.66,0.67
C165_S1_I4.tiff,4.48,518180.0,100.04,0.96,0.86,4465.0,706.0,5171.0,13.01,0.21,135.0,281.0,228569.24,7.5,5.98,88.87,5.24,48.93,33.36,0.99,52.28,0.04,22.05,0.66,0.66
C92_S1_I15.tiff,53.25,3515090.0,99.96,0.86,0.84,14346.0,2818.0,17164.0,21.96,0.53,135.0,284.0,315891.84,7.5,9.09,83.22,6.24,87.9,40.96,1.0,54.62,0.14,234.28,0.65,0.77
C36_S2_I4.tiff,8.68,1053046.0,100.08,0.96,0.9,4722.0,527.0,5249.0,15.12,0.31,135.0,291.0,255263.27,16.5,4.43,91.55,5.7,46.88,29.07,1.0,56.48,0.04,53.59,0.65,0.73
C208_S1_I2.tiff,8.36,1136062.0,100.33,0.96,0.92,4487.0,407.0,4894.0,14.06,0.09,45.0,287.0,268373.85,10.5,22.91,93.44,6.07,46.57,25.6,1.0,53.58,0.04,70.99,0.65,0.69
C403_S1_I3.tiff,8.97,669490.0,99.3,0.96,0.33,1482.0,2950.0,4432.0,14.53,0.28,135.0,281.0,256742.14,7.5,2.83,50.89,6.14,46.12,70.08,0.98,54.73,0.04,45.42,0.66,0.7
C238_S2_I14.tiff,80.82,1530430.0,100.15,0.88,0.68,9544.0,4508.0,14052.0,20.26,0.9,45.0,290.0,249298.9,4.5,4.93,21.36,5.32,70.19,88.68,0.99,54.98,0.12,110.6,0.65,0.72
C73_S2_I10.tiff,20.41,1922311.0,99.71,0.9,0.47,5539.0,6199.0,11738.0,17.21,0.22,135.0,278.0,303927.0,7.5,3.25,27.7,5.83,64.52,85.03,0.99,55.71,0.1,111.53,0.64,0.7
C298_S2_I14.tiff,0.57,76549.0,100.04,0.88,1.0,14534.0,30.0,14564.0,8.07,0.32,135.0,281.0,219514.5,19.5,0.0,99.61,4.17,78.54,6.27,1.0,46.32,0.12,9.75,0.64,0.69
C272_S1_I11.tiff,22.97,95162.0,98.16,0.92,0.67,6766.0,3334.0,10100.0,12.11,1.49,45.0,283.0,193744.71,43.5,0.0,58.7,4.42,62.29,64.27,0.97,49.95,0.08,11.73,0.65,0.71
C315_S1_I13.tiff,22.17,1148575.0,100.01,0.83,0.66,13383.0,6892.0,20275.0,17.89,0.55,135.0,282.0,288884.59,7.5,1.26,57.06,5.02,89.85,65.53,0.99,55.68,0.17,93.06,0.63,0.74
C361_S1_I10.tiff,40.5,2885279.0,100.04,0.91,0.92,10372.0,930.0,11302.0,23.6,0.26,135.0,296.0,269555.35,7.5,16.81,92.9,7.08,68.89,26.65,1.0,58.8,0.09,617.55,0.63,0.75
C448_S1_I9.tiff,17.04,1832983.0,100.06,0.94,0.95,6769.0,345.0,7114.0,17.06,0.31,135.0,287.0,258595.71,4.5,3.87,94.98,5.97,53.64,22.41,1.0,54.78,0.06,143.72,0.64,0.69
C351_S1_I6.tiff,6.91,787713.0,100.0,0.96,0.92,4345.0,383.0,4728.0,14.45,0.25,135.0,291.0,273164.13,13.5,8.02,91.3,5.87,42.08,29.5,1.0,55.62,0.04,39.82,0.65,0.71
C148_S2_I1.tiff,38.44,2661771.0,80.53,0.9,0.68,7877.0,3631.0,11508.0,13.17,0.77,45.0,275.0,303399.51,4.5,6.1,78.73,6.02,81.5,46.12,0.99,51.8,0.1,158.62,0.64,0.76
C449_S2_I14.tiff,27.06,1322013.0,100.06,0.84,0.63,12185.0,7264.0,19449.0,18.7,0.51,45.0,284.0,298180.66,7.5,4.19,59.14,5.28,87.48,63.92,0.99,55.22,0.16,98.06,0.64,0.85
C19_S2_I4.tiff,5.25,1037674.0,100.04,0.95,0.91,5122.0,531.0,5653.0,14.88,0.39,45.0,287.0,237524.99,4.5,7.49,91.82,5.95,47.17,28.6,1.0,56.03,0.05,60.9,0.64,0.67
C315_S1_I8.tiff,14.85,444457.0,100.07,0.94,0.62,4285.0,2591.0,6876.0,14.96,0.28,135.0,282.0,279922.92,7.5,4.91,58.16,5.3,54.15,64.69,0.99,54.54,0.06,38.42,0.64,0.78
C170_S1_I9.tiff,56.38,672044.0,100.2,0.95,0.77,4659.0,1388.0,6047.0,20.56,0.98,135.0,265.0,252751.03,13.5,7.42,57.95,5.18,52.03,64.85,0.99,55.1,0.05,32.14,0.64,0.71
C276_S1_I5.tiff,3.16,436605.0,99.68,0.95,0.74,4161.0,1437.0,5598.0,12.0,0.17,45.0,285.0,229140.75,19.5,5.65,78.42,5.39,47.92,46.46,0.99,53.88,0.05,19.25,0.64,0.67
C448_S1_I13.tiff,20.16,4595301.0,100.04,0.81,0.89,19884.0,2353.0,22237.0,14.8,0.7,45.0,275.0,267649.07,10.5,7.53,89.71,5.66,89.29,32.07,1.0,52.67,0.19,204.46,0.64,0.88
C164_S1_I14.tiff,13.85,1127117.0,100.03,0.84,0.69,13602.0,6047.0,19649.0,15.52,0.35,135.0,273.0,284182.22,10.5,2.53,65.96,5.34,86.8,58.34,0.99,51.38,0.16,89.78,0.63,0.76
C280_S1_I15.tiff,13.48,560544.0,100.02,0.89,0.64,8543.0,4768.0,13311.0,14.19,0.33,135.0,287.0,213835.93,19.5,3.87,58.22,4.93,73.1,64.64,0.98,52.41,0.11,29.46,0.64,0.79
C432_S1_I7.tiff,1.74,116214.0,100.05,0.93,0.49,3979.0,4203.0,8182.0,11.47,0.39,135.0,278.0,208055.16,16.5,0.0,24.82,4.55,56.46,86.7,0.96,54.63,0.07,9.59,0.63,0.77
C25_S2_I2.tiff,18.03,1000049.0,97.51,0.97,0.49,2061.0,2120.0,4181.0,15.67,0.14,45.0,282.0,292463.64,10.5,6.25,11.39,5.89,40.25,94.13,0.99,54.21,0.03,55.78,0.64,0.66
C49_S2_I14.tiff,25.54,2219738.0,100.04,0.87,0.83,13194.0,2696.0,15890.0,15.54,0.3,45.0,287.0,244058.01,13.5,7.62,79.75,5.62,76.45,45.0,0.99,52.05,0.13,115.99,0.65,0.76
C222_S1_I8.tiff,55.65,1413756.0,100.03,0.95,0.81,4954.0,1166.0,6120.0,23.69,0.39,45.0,278.0,307787.44,7.5,13.55,79.26,6.31,49.35,45.54,1.0,56.68,0.05,129.85,0.65,0.7
C183_S2_I11.tiff,15.08,1884258.0,100.05,0.9,0.81,9781.0,2268.0,12049.0,16.28,0.46,135.0,285.0,279391.98,7.5,6.97,79.25,5.56,65.42,45.55,0.99,55.93,0.1,92.56,0.65,0.72
C177_S2_I4.tiff,9.33,1360805.0,100.09,0.95,0.93,5254.0,399.0,5653.0,13.35,0.14,135.0,284.0,296019.35,7.5,20.47,93.01,6.08,45.65,26.45,1.0,53.55,0.05,100.99,0.64,0.69
C493_S1_I1.tiff,3.04,1340975.0,100.03,0.94,0.43,3265.0,4342.0,7607.0,11.32,0.17,135.0,280.0,278077.93,13.5,0.0,73.83,6.54,75.87,51.16,0.99,54.18,0.06,194.38,0.64,0.75
C412_S1_I8.tiff,28.55,1393242.0,99.37,0.94,0.91,6339.0,615.0,6954.0,18.91,0.57,45.0,281.0,247758.37,10.5,6.15,88.21,6.02,50.94,34.34,1.0,56.45,0.06,85.81,0.65,0.81
C278_S1_I12.tiff,8.2,415155.0,99.57,0.9,0.69,8153.0,3687.0,11840.0,11.38,0.69,45.0,271.0,245250.45,7.5,1.4,59.05,5.12,72.85,63.99,0.98,49.59,0.1,32.56,0.63,0.78
C421_S2_I2.tiff,7.63,946134.0,100.0,0.96,0.92,4128.0,376.0,4504.0,13.64,0.16,45.0,281.0,235665.21,7.5,16.6,91.97,5.9,40.42,28.34,1.0,53.48,0.04,56.35,0.64,0.66
C109_S2_I3.tiff,6.54,693623.0,100.65,0.96,0.59,2967.0,2074.0,5041.0,12.91,0.25,45.0,287.0,258793.62,13.5,1.37,63.25,6.05,56.18,60.62,0.99,52.62,0.04,61.42,0.65,0.68
C420_S1_I9.tiff,15.46,1056333.0,97.56,0.93,0.75,5876.0,1960.0,7836.0,16.91,0.34,45.0,282.0,259398.92,16.5,1.66,55.07,5.7,51.19,67.03,0.99,55.38,0.07,63.83,0.64,0.73
C421_S2_I14.tiff,7.91,2075957.0,100.06,0.84,0.93,17554.0,1304.0,18858.0,14.27,0.26,45.0,280.0,204689.07,19.5,6.6,90.58,5.63,82.28,30.7,1.0,52.86,0.16,123.09,0.65,0.7
C450_S1_I15.tiff,27.7,1484138.0,95.88,0.84,0.77,15186.0,4603.0,19789.0,17.43,0.43,135.0,279.0,253883.64,7.5,5.5,71.25,5.51,83.88,53.62,0.99,52.3,0.16,124.37,0.63,0.87
C372_S2_I15.tiff,39.3,1509963.0,100.07,0.81,0.68,15491.0,7212.0,22703.0,18.15,1.26,45.0,273.0,263896.83,7.5,4.37,65.33,5.2,94.99,58.88,0.99,53.29,0.19,105.65,0.63,0.72
C483_S1_I7.tiff,45.14,2298457.0,100.02,0.92,0.94,8784.0,546.0,9330.0,23.82,0.56,135.0,268.0,305177.58,10.5,19.39,94.2,6.26,57.14,24.08,1.0,56.33,0.08,196.02,0.64,0.69
C440_S2_I12.tiff,26.69,2607558.0,100.03,0.9,0.89,10691.0,1308.0,11999.0,19.16,0.35,45.0,280.0,259268.75,7.5,6.9,89.17,5.97,65.97,32.91,1.0,55.39,0.1,173.58,0.65,0.73
C64_S1_I14.tiff,26.3,2477223.0,100.05,0.82,0.63,13614.0,8006.0,21620.0,17.5,0.51,135.0,282.0,257164.24,7.5,4.37,56.69,5.56,88.76,65.81,0.99,54.55,0.18,135.17,0.67,0.74
C175_S1_I6.tiff,69.63,1526970.0,99.78,0.94,0.57,3922.0,2937.0,6859.0,17.93,0.7,135.0,285.0,275458.13,13.5,6.94,39.7,5.34,50.77,77.65,0.99,54.88,0.06,65.86,0.63,0.71
C297_S1_I4.tiff,2.96,229985.0,98.91,0.96,0.81,3953.0,899.0,4852.0,11.88,0.19,135.0,286.0,246217.78,16.5,5.99,81.07,4.81,46.27,43.51,0.99,54.55,0.04,13.9,0.64,0.66
C427_S1_I10.tiff,7.67,1657862.0,100.01,0.86,0.72,12217.0,4836.0,17053.0,13.31,0.24,135.0,290.0,270160.97,10.5,5.73,71.73,5.12,86.36,53.17,0.99,52.73,0.14,118.72,0.64,0.78
C48_S1_I1.tiff,15.21,810881.0,100.08,0.96,0.67,3152.0,1556.0,4708.0,14.06,0.09,45.0,277.0,264364.81,7.5,5.58,72.4,6.25,63.94,52.53,0.99,51.25,0.04,68.01,0.63,0.66
C452_S2_I1.tiff,3.1,120620.0,100.0,0.96,0.95,4156.0,217.0,4373.0,10.55,0.39,45.0,290.0,228321.33,13.5,9.95,95.21,4.69,42.49,21.88,1.0,51.96,0.04,7.03,0.64,0.73
C389_S1_I13.tiff,18.34,5351175.0,100.02,0.81,0.73,17040.0,6324.0,23364.0,13.52,0.41,135.0,277.0,265866.1,7.5,5.82,66.93,5.38,96.9,57.51,0.99,53.58,0.19,298.28,0.65,0.71
C361_S1_I15.tiff,11.54,3466339.0,100.02,0.83,0.82,16933.0,3687.0,20620.0,12.91,0.47,135.0,287.0,261130.36,4.5,6.83,82.4,5.74,87.7,41.95,0.99,51.76,0.17,184.38,0.64,0.7
C92_S2_I6.tiff,8.73,700030.0,99.28,0.95,0.88,5529.0,757.0,6286.0,11.9,0.19,45.0,291.0,278533.65,7.5,8.56,88.99,5.56,49.26,33.19,1.0,51.32,0.05,31.44,0.64,0.73
C159_S1_I5.tiff,13.25,688399.0,100.07,0.95,0.9,5456.0,586.0,6042.0,14.42,0.39,135.0,279.0,249840.67,10.5,16.28,87.18,5.4,46.43,35.8,1.0,53.1,0.05,31.52,0.64,0.76
C307_S1_I6.tiff,8.89,1175653.0,100.02,0.95,0.82,4907.0,1108.0,6015.0,13.85,0.18,135.0,280.0,279096.39,7.5,11.92,81.58,5.56,51.61,42.92,1.0,52.78,0.05,60.13,0.64,0.69
C509_S1_I11.tiff,10.48,3244883.0,100.05,0.9,0.94,11849.0,706.0,12555.0,15.32,0.17,135.0,274.0,304759.39,7.5,13.55,94.73,6.06,67.69,22.96,1.0,54.61,0.1,311.91,0.64,0.69
C7_S2_I10.tiff,68.01,2911625.0,100.0,0.91,0.82,9009.0,1986.0,10995.0,19.41,0.53,45.0,278.0,284919.37,10.5,9.99,82.02,6.04,71.57,42.4,1.0,55.93,0.09,245.35,0.65,0.77
C155_S1_I8.tiff,25.24,1440735.0,98.27,0.93,0.63,5351.0,3097.0,8448.0,17.51,0.22,135.0,279.0,307706.62,7.5,6.05,45.69,6.15,58.6,73.7,0.99,54.09,0.07,111.67,0.64,0.71
C429_S1_I12.tiff,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C39_S2_I9.tiff,17.15,1413767.0,100.14,0.94,0.34,2486.0,4796.0,7282.0,16.48,0.33,135.0,282.0,287186.85,10.5,3.72,26.81,6.07,53.31,85.55,0.98,56.0,0.06,96.31,0.64,0.74
C152_S1_I12.tiff,32.6,3003493.0,96.78,0.91,0.91,9847.0,968.0,10815.0,17.67,0.22,135.0,287.0,281922.48,7.5,11.31,91.67,6.42,62.97,28.85,1.0,56.64,0.09,504.96,0.68,0.69
C57_S1_I5.tiff,7.52,807840.0,100.0,0.95,0.89,5325.0,630.0,5955.0,14.04,0.26,135.0,273.0,277075.71,10.5,9.59,88.54,5.7,46.65,33.85,1.0,55.02,0.05,36.75,0.65,0.73
C158_S1_I11.tiff,60.85,3500442.0,77.19,0.89,0.75,9568.0,3122.0,12690.0,18.12,0.56,45.0,272.0,290654.35,4.5,5.83,68.51,6.0,59.73,56.12,1.0,54.36,0.11,312.22,0.65,0.72
C199_S1_I4.tiff,11.44,382547.0,100.0,0.96,0.94,4723.0,293.0,5016.0,15.82,0.35,45.0,292.0,252487.35,13.5,5.5,91.35,5.16,45.84,29.41,1.0,54.91,0.04,22.15,0.64,0.69
C381_S1_I2.tiff,2.45,340084.0,91.91,0.96,0.53,2489.0,2197.0,4686.0,10.99,0.37,45.0,279.0,243688.83,7.5,2.7,17.48,5.19,40.2,90.84,0.98,49.44,0.04,17.67,0.65,0.68
C414_S1_I1.tiff,7.14,538345.0,100.12,0.97,0.88,3535.0,481.0,4016.0,12.57,0.47,135.0,283.0,262111.73,7.5,5.66,90.85,5.46,39.01,30.25,1.0,54.03,0.03,24.4,0.64,0.68
C6_S1_I3.tiff,18.37,894573.0,100.05,0.97,0.88,3547.0,491.0,4038.0,16.0,0.27,45.0,272.0,289954.86,10.5,5.33,84.37,6.08,40.01,39.54,1.0,53.46,0.03,65.26,0.64,0.68
C321_S1_I9.tiff,11.84,1122195.0,100.03,0.95,0.99,5748.0,45.0,5793.0,14.13,0.4,135.0,280.0,276588.2,4.5,21.9,99.58,5.84,51.0,6.49,1.0,53.89,0.05,70.36,0.65,0.69
C122_S1_I2.tiff,67.75,1749605.0,100.05,0.94,0.43,3114.0,4199.0,7313.0,20.88,0.75,135.0,278.0,285136.32,7.5,6.69,49.94,5.49,55.82,70.75,0.99,57.33,0.06,80.61,0.65,0.82
C377_S2_I4.tiff,6.07,388727.0,100.03,0.95,0.85,4987.0,846.0,5833.0,13.04,0.27,135.0,279.0,262598.28,10.5,8.36,86.28,5.01,50.03,37.03,0.99,54.4,0.05,24.28,0.64,0.69
C434_S2_I12.tiff,37.51,2079318.0,100.04,0.92,0.95,9463.0,522.0,9985.0,20.1,0.59,135.0,270.0,292807.97,19.5,8.59,94.57,6.01,64.53,23.31,1.0,55.43,0.08,133.59,0.65,0.74
C117_S1_I9.tiff,48.38,1836860.0,100.04,0.93,0.93,7508.0,574.0,8082.0,23.21,0.44,135.0,282.0,264221.73,7.5,19.08,94.4,6.28,58.03,23.66,1.0,57.34,0.07,154.69,0.63,0.69
C15_S1_I12.tiff,33.29,1553456.0,100.07,0.9,0.86,10061.0,1686.0,11747.0,18.59,0.41,135.0,278.0,287190.17,10.5,6.54,79.46,5.56,64.45,45.33,1.0,54.55,0.1,90.84,0.65,0.73
C366_S1_I14.tiff,28.25,1974636.0,99.36,0.82,0.66,14147.0,7380.0,21527.0,16.89,0.42,135.0,282.0,264149.85,13.5,4.99,63.99,5.56,89.36,60.01,0.99,54.31,0.18,124.61,0.64,0.84
C24_S1_I5.tiff,22.52,1384812.0,100.06,0.95,0.92,5709.0,463.0,6172.0,19.04,0.18,45.0,277.0,243335.87,13.5,24.91,92.63,5.9,46.52,27.14,1.0,56.6,0.05,80.93,0.64,0.71
C239_S1_I3.tiff,22.92,1407311.0,100.04,0.96,0.17,838.0,4214.0,5052.0,14.26,0.44,135.0,291.0,252569.01,10.5,5.46,19.77,5.55,44.65,89.57,0.98,51.52,0.04,98.76,0.65,0.72
C251_S2_I10.tiff,5.07,930290.0,100.04,0.92,0.66,6129.0,3193.0,9322.0,11.84,0.09,135.0,279.0,280974.46,13.5,4.85,60.6,5.34,61.35,62.77,0.99,52.12,0.08,55.57,0.63,0.74
C236_S1_I10.tiff,75.3,3124738.0,100.06,0.9,0.97,11157.0,398.0,11555.0,21.74,0.53,135.0,286.0,275670.16,10.5,15.21,93.97,5.78,68.68,24.56,1.0,57.77,0.1,252.67,0.64,0.68
C426_S2_I6.tiff,59.75,1445232.0,100.02,0.95,0.68,3716.0,1738.0,5454.0,17.81,0.47,135.0,282.0,260722.2,13.5,8.11,57.51,5.44,45.9,65.18,0.99,54.38,0.05,75.28,0.64,0.69
C261_S1_I11.tiff,41.76,1484305.0,100.05,0.91,0.64,6933.0,3874.0,10807.0,20.41,0.37,135.0,286.0,236487.94,7.5,6.46,59.45,5.61,65.42,63.68,0.99,55.71,0.09,86.31,0.65,0.78
C170_S1_I2.tiff,64.15,1128815.0,86.42,0.95,0.56,3662.0,2931.0,6593.0,21.47,0.58,45.0,275.0,280918.9,7.5,6.04,73.11,6.47,63.25,51.86,0.99,57.72,0.05,158.51,0.64,0.71
C247_S1_I9.tiff,20.91,364136.0,100.03,0.93,0.92,8025.0,674.0,8699.0,17.8,0.38,45.0,282.0,214097.9,19.5,4.87,92.11,5.08,55.85,28.08,1.0,53.32,0.07,26.17,0.64,0.8
C500_S1_I10.tiff,44.11,3134653.0,100.04,0.9,0.92,11285.0,1047.0,12332.0,20.89,0.45,45.0,282.0,303389.11,10.5,13.07,92.24,6.07,68.28,27.85,1.0,58.68,0.1,238.81,0.67,0.78
C61_S2_I14.tiff,6.46,1588072.0,100.04,0.85,0.63,11681.0,6741.0,18422.0,12.51,0.18,135.0,280.0,259496.33,7.5,4.01,57.4,5.46,80.74,65.27,0.99,51.61,0.15,114.33,0.63,0.73
C40_S2_I10.tiff,31.23,2445657.0,100.06,0.89,0.78,10164.0,2789.0,12953.0,20.07,0.5,45.0,254.0,287987.98,10.5,5.39,72.98,5.8,65.93,51.98,0.99,57.07,0.11,137.56,0.7,0.74
C236_S1_I13.tiff,20.04,4888491.0,99.5,0.85,0.85,15310.0,2667.0,17977.0,16.14,0.24,45.0,273.0,293085.9,13.5,6.33,76.88,5.59,91.11,48.09,1.0,54.08,0.15,370.16,0.64,0.71
C137_S1_I11.tiff,25.86,1594909.0,84.45,0.9,0.65,8094.0,4365.0,12459.0,16.24,0.58,45.0,288.0,263173.3,7.5,5.33,61.52,5.95,66.81,62.03,0.99,54.66,0.1,106.95,0.65,0.87
C128_S1_I12.tiff,35.22,2271804.0,100.04,0.93,0.99,8238.0,84.0,8322.0,18.46,0.22,135.0,282.0,269081.95,13.5,55.1,98.7,6.79,57.13,11.41,1.0,52.69,0.07,572.98,0.69,0.69
C377_S2_I14.tiff,4.95,857985.0,100.02,0.81,0.65,14711.0,7798.0,22509.0,12.21,0.29,135.0,290.0,284264.06,7.5,2.2,49.55,4.86,90.41,71.03,0.98,52.7,0.19,88.62,0.64,0.72
C285_S1_I10.tiff,67.3,2270262.0,100.04,0.91,0.87,9273.0,1360.0,10633.0,27.72,0.65,45.0,286.0,292051.33,10.5,10.51,85.25,6.27,68.6,38.41,1.0,58.39,0.09,191.27,0.71,0.68
C123_S1_I7.tiff,54.75,1407581.0,100.08,0.94,0.91,6671.0,672.0,7343.0,22.7,0.42,45.0,285.0,265000.56,10.5,17.26,91.93,6.25,53.9,28.4,1.0,53.63,0.06,107.71,0.64,0.73
C185_S2_I6.tiff,13.94,1041480.0,100.08,0.96,0.59,2989.0,2118.0,5107.0,15.41,0.19,135.0,287.0,283612.1,16.5,5.39,52.01,5.96,45.27,69.27,0.99,52.49,0.04,56.02,0.64,0.7
C297_S1_I5.tiff,6.23,533310.0,79.02,0.95,0.39,2240.0,3541.0,5781.0,13.56,0.35,135.0,283.0,257653.99,13.5,3.39,23.06,5.51,45.08,87.72,0.98,54.35,0.05,22.86,0.64,0.67
C495_S1_I8.tiff,9.3,1995452.0,79.2,0.93,0.68,5604.0,2673.0,8277.0,12.85,0.15,45.0,279.0,299035.72,13.5,3.78,44.91,5.84,50.21,74.23,0.99,52.25,0.07,206.04,0.65,0.78
C268_S2_I12.tiff,53.2,743708.0,98.79,0.92,0.67,6647.0,3230.0,9877.0,23.35,0.7,135.0,271.0,260965.02,13.5,4.74,35.97,5.43,60.83,80.02,0.99,55.96,0.08,61.92,0.67,0.69
C504_S1_I26.tiff,0.42,377912.0,99.72,0.81,0.9,20507.0,2379.0,22886.0,7.79,0.31,135.0,280.0,194521.87,10.5,0.0,87.25,4.7,91.22,35.71,0.99,45.37,0.19,39.68,0.68,0.69
